te,pkt,byt
2016-06-13 00:35:00,10528292,8031560696
2016-06-13 00:40:00,10631411,7724805375
2016-06-13 00:45:00,9719032,7235933651
2016-06-13 00:50:00,8610452,6095483459
2016-06-13 00:55:00,8849926,6260459111
2016-06-13 01:00:00,9174785,6564087143
2016-06-13 01:05:00,9894204,7132342735
2016-06-13 01:10:00,9544612,6682369400
2016-06-13 01:15:00,8404228,6023752630
2016-06-13 01:20:00,7937845,5539239510
2016-06-13 01:25:00,8019636,5719204883
2016-06-13 01:30:00,8094378,5649657452
2016-06-13 01:35:00,9238055,6997029158
2016-06-13 01:40:00,7887726,5547429819
2016-06-13 01:45:00,8551487,6363002591
2016-06-13 01:50:00,8905948,6604632973
2016-06-13 01:55:00,7990619,5730652530
2016-06-13 02:00:00,8312639,5944823845
2016-06-13 02:05:00,7950485,5603900669
2016-06-13 02:10:00,9690508,5916362454
2016-06-13 02:15:00,10751726,7615400084
2016-06-13 02:20:00,10655159,7643243808
2016-06-13 02:25:00,10506812,7456918129
2016-06-13 02:30:00,10677589,7554417652
2016-06-13 02:35:00,11697144,7310767415
2016-06-13 02:40:00,10704348,7678318193
2016-06-13 02:45:00,10239161,7347062465
2016-06-13 02:50:00,9984440,7299246224
2016-06-13 02:55:00,10335030,7383835474
2016-06-13 03:00:00,10727393,7632617685
2016-06-13 03:05:00,10521536,7718266046
2016-06-13 03:10:00,8861872,6250415357
2016-06-13 03:15:00,7648917,5216297815
2016-06-13 03:20:00,7153601,4863298487
2016-06-13 03:25:00,7918950,5628645286
2016-06-13 03:30:00,7767215,5512232397
2016-06-13 03:35:00,7143991,4910546332
2016-06-13 03:40:00,7248782,4940170561
2016-06-13 03:45:00,7200120,4997057923
2016-06-13 03:50:00,7409908,5113382057
2016-06-13 03:55:00,7429090,5054905898
2016-06-13 04:00:00,8008984,5780492607
2016-06-13 04:05:00,7918568,5541221293
2016-06-13 04:10:00,9183243,5987522332
2016-06-13 04:15:00,9927439,6017794952
2016-06-13 04:20:00,7780363,5297675294
2016-06-13 04:25:00,6859418,4766350099
2016-06-13 04:30:00,5981671,4012363894
2016-06-13 04:35:00,6261467,4187729063
2016-06-13 04:40:00,6853214,4723450298
2016-06-13 04:45:00,6610666,4601113912
2016-06-13 04:50:00,7082401,5109236225
2016-06-13 04:55:00,6768916,4785430978
2016-06-13 05:00:00,7306169,5174009292
2016-06-13 05:05:00,7541664,5406164982
2016-06-13 05:10:00,7591744,5325811510
2016-06-13 05:15:00,7486600,5180391482
2016-06-13 05:20:00,8003481,5552861710
2016-06-13 05:25:00,7691967,5280982407
2016-06-13 05:30:00,8086898,5687602272
2016-06-13 05:35:00,8047913,5663689943
2016-06-13 05:40:00,8195970,5942722020
2016-06-13 05:45:00,8319977,5914412904
2016-06-13 05:50:00,7246217,5012421845
2016-06-13 05:55:00,7328952,4977211488
2016-06-13 06:00:00,8224375,6355700190
2016-06-13 06:05:00,13726951,11425877712
2016-06-13 06:10:00,12386648,9357878290
2016-06-13 06:15:00,8627670,6307100906
2016-06-13 06:20:00,10302748,7331980839
2016-06-13 06:25:00,8457180,4725658623
2016-06-13 06:30:00,8815404,6172146596
2016-06-13 06:35:00,7694842,5746042729
2016-06-13 06:40:00,7687364,5204576753
2016-06-13 06:45:00,7410185,4910561055
2016-06-13 06:50:00,6958682,4700083825
2016-06-13 06:55:00,6990572,4709768977
2016-06-13 07:00:00,7449844,5276047357
2016-06-13 07:05:00,7636344,5372729964
2016-06-13 07:10:00,7130642,4809986373
2016-06-13 07:15:00,7593066,4873938219
2016-06-13 07:20:00,8499718,5728135530
2016-06-13 07:25:00,8475301,6003125104
2016-06-13 07:30:00,8072820,5637815638
2016-06-13 07:35:00,7967606,5523436559
2016-06-13 07:40:00,8595416,6219382472
2016-06-13 07:45:00,8271405,6065582795
2016-06-13 07:50:00,8677111,6943581787
2016-06-13 07:55:00,5611835,3366396710
2016-06-13 08:00:00,8053151,5883331070
2016-06-13 08:05:00,12915101,11299619783
2016-06-13 08:10:00,10267601,7582358350
2016-06-13 08:15:00,9323765,6724188594
2016-06-13 08:20:00,9647883,7104312980
2016-06-13 08:25:00,9542258,6867362860
2016-06-13 08:30:00,9881908,7191836260
2016-06-13 08:35:00,9711773,6865328828
2016-06-13 08:40:00,9544660,6773128896
2016-06-13 08:45:00,9406513,6405882746
2016-06-13 08:50:00,10931366,7964750474
2016-06-13 08:55:00,10472515,7434926843
2016-06-13 09:00:00,12110931,9278515582
2016-06-13 09:05:00,11408576,7940877583
2016-06-13 09:10:00,12564120,8826013313
2016-06-13 09:15:00,13324580,9582804231
2016-06-13 09:20:00,12995273,9946544433
2016-06-13 09:25:00,13348803,9976592178
2016-06-13 09:30:00,12937211,9442511878
2016-06-13 09:35:00,12950655,8989432546
2016-06-13 09:40:00,13505229,9816130453
2016-06-13 09:45:00,12583109,8291969189
2016-06-13 09:50:00,17281511,14144169025
2016-06-13 09:55:00,14517457,10967175996
2016-06-13 10:00:00,13630000,9136462154
2016-06-13 10:05:00,13625982,9642188601
2016-06-13 10:10:00,13423100,9374940260
2016-06-13 10:15:00,13777666,10040712224
2016-06-13 10:20:00,13874510,9704562001
2016-06-13 10:25:00,14007601,9816732260
2016-06-13 10:30:00,13407536,9302049635
2016-06-13 10:35:00,13182405,8998900991
2016-06-13 10:40:00,13531591,8811952541
2016-06-13 10:45:00,13574969,8601624741
2016-06-13 10:50:00,14697849,9945091221
2016-06-13 10:55:00,12818170,8805561687
2016-06-13 11:00:00,13509091,9197198168
2016-06-13 11:05:00,16164437,12068711495
2016-06-13 11:10:00,14924027,10361995328
2016-06-13 11:15:00,13127196,9131254889
2016-06-13 11:20:00,13925405,10026248369
2016-06-13 11:25:00,12455105,8546880504
2016-06-13 11:30:00,12710663,8760059726
2016-06-13 11:35:00,14548674,9841998616
2016-06-13 11:40:00,12559016,9040721376
2016-06-13 11:45:00,12890720,8864370654
2016-06-13 11:50:00,13972253,10184602137
2016-06-13 11:55:00,13263272,9205102084
2016-06-13 12:00:00,13655931,9718052978
2016-06-13 12:05:00,15686102,11929677253
2016-06-13 12:10:00,13509284,9566335822
2016-06-13 12:15:00,13909023,9859927874
2016-06-13 12:20:00,11904898,8716666092
2016-06-13 12:25:00,18295906,14708234927
2016-06-13 12:30:00,16441528,11443188843
2016-06-13 12:35:00,17220283,13397953121
2016-06-13 12:40:00,17524862,13547184615
2016-06-13 12:45:00,18821600,14909558557
2016-06-13 12:50:00,17112927,13269001104
2016-06-13 12:55:00,17939864,14156798454
2016-06-13 13:00:00,16579716,12879734275
2016-06-13 13:05:00,17001319,13026850193
2016-06-13 13:10:00,17276134,13128533844
2016-06-13 13:15:00,17217231,11570648339
2016-06-13 13:20:00,17320338,12175190297
2016-06-13 13:25:00,17397032,12174035114
2016-06-13 13:30:00,15806563,11438206210
2016-06-13 13:35:00,15576889,11200177168
2016-06-13 13:40:00,14528407,10533976816
2016-06-13 13:45:00,17891204,12404855058
2016-06-13 13:50:00,13888203,9156250573
2016-06-13 13:55:00,15184118,11295406329
2016-06-13 14:00:00,13931780,10134640323
2016-06-13 14:05:00,15370679,11796350908
2016-06-13 14:10:00,17798682,14369543702
2016-06-13 14:15:00,10561032,7750359258
2016-06-13 14:20:00,13646453,10137412907
2016-06-13 14:25:00,13008460,9546176538
2016-06-13 14:30:00,12861827,9600439435
2016-06-13 14:35:00,12668862,9546849251
2016-06-13 14:40:00,13262424,10471382570
2016-06-13 14:45:00,12091209,7871054170
2016-06-13 14:50:00,11976769,8081730465
2016-06-13 14:55:00,31262496,8157150497
2016-06-13 15:00:00,60596708,9366148327
2016-06-13 15:05:00,11998839,8288540065
2016-06-13 15:10:00,15286256,12751022483
2016-06-13 15:15:00,12312481,9555029365
2016-06-13 15:20:00,10775207,7908644425
2016-06-13 15:25:00,11821136,8875024125
2016-06-13 15:30:00,12645747,9550053467
2016-06-13 15:35:00,11992764,8791570437
2016-06-13 15:40:00,11650583,8439580141
2016-06-13 15:45:00,12703573,9186491125
2016-06-13 15:50:00,12111691,8513942663
2016-06-13 15:55:00,11592092,8811531684
2016-06-13 16:00:00,13501930,9979657422
2016-06-13 16:05:00,14394602,10798793706
2016-06-13 16:10:00,13208314,9630833978
2016-06-13 16:15:00,14279660,10417605051
2016-06-13 16:20:00,13540226,9436019634
2016-06-13 16:25:00,13046902,10020078739
2016-06-13 16:30:00,14076653,10262467496
2016-06-13 16:35:00,14555347,10813161504
2016-06-13 16:40:00,13609954,10039600508
2016-06-13 16:45:00,15313672,11242457033
2016-06-13 16:50:00,13205258,9658091859
2016-06-13 16:55:00,55155941,11215373453
2016-06-13 17:00:00,26980078,10062179866
2016-06-13 17:05:00,14592420,10566761015
2016-06-13 17:10:00,13391867,9344778480
2016-06-13 17:15:00,15776355,12460557034
2016-06-13 17:20:00,15911345,11202048159
2016-06-13 17:25:00,17773545,14621679350
2016-06-13 17:30:00,18858600,15641214333
2016-06-13 17:35:00,18493158,14564608430
2016-06-13 17:40:00,18427681,14665461910
2016-06-13 17:45:00,17828440,13654295425
2016-06-13 17:50:00,15732694,11803521801
2016-06-13 17:55:00,14882436,11424061702
2016-06-13 18:00:00,14692751,10613343799
2016-06-13 18:05:00,14810402,10611418941
2016-06-13 18:10:00,14244762,10337844977
2016-06-13 18:15:00,14721729,10692971394
2016-06-13 18:20:00,14314855,10607356207
2016-06-13 18:25:00,13260754,9499480909
2016-06-13 18:30:00,15632147,11836207057
2016-06-13 18:35:00,14141824,10305270624
2016-06-13 18:40:00,13471138,9803036295
2016-06-13 18:45:00,12586872,8981173395
2016-06-13 18:50:00,13832541,9941960116
2016-06-13 18:55:00,13139689,9067846326
2016-06-13 19:00:00,13003163,9054954085
2016-06-13 19:05:00,12723920,8764065939
2016-06-13 19:10:00,12847298,9216030650
2016-06-13 19:15:00,12563781,8667039161
2016-06-13 19:20:00,12893099,8885870959
2016-06-13 19:25:00,12115005,8829698574
2016-06-13 19:30:00,15250641,11152151664
2016-06-13 19:35:00,11821900,8475384213
2016-06-13 19:40:00,11990905,8286237091
2016-06-13 19:45:00,12736082,9101698783
2016-06-13 19:50:00,12404048,8808802366
2016-06-13 19:55:00,11774280,8259034465
2016-06-13 20:00:00,13245294,9541835630
2016-06-13 20:05:00,12258861,8815996516
2016-06-13 20:10:00,12403235,8999431713
2016-06-13 20:15:00,9437185,5541947590
2016-06-13 20:20:00,10226040,7007242031
2016-06-13 20:25:00,10557685,7180986660
2016-06-13 20:30:00,10535537,7177120456
2016-06-13 20:35:00,10676684,7503093653
2016-06-13 20:40:00,11142512,7860711086
2016-06-13 20:45:00,11778163,8461681559
2016-06-13 20:50:00,10847555,7546812418
2016-06-13 20:55:00,11176529,8138445964
2016-06-13 21:00:00,11501677,8481839251
2016-06-13 21:05:00,51894319,9153465027
2016-06-13 21:10:00,37542816,8135450752
2016-06-13 21:15:00,10025520,6946078949
2016-06-13 21:20:00,10865449,7469978023
2016-06-13 21:25:00,10693758,7440117662
2016-06-13 21:30:00,11887070,8714948507
2016-06-13 21:35:00,10813167,7353330260
2016-06-13 21:40:00,11630725,8353119719
2016-06-13 21:45:00,11972396,8661029939
2016-06-13 21:50:00,52142968,8204376378
2016-06-13 21:55:00,35563936,8166778067
2016-06-13 22:00:00,10389311,7275495793
2016-06-13 22:05:00,11447153,8244472672
2016-06-13 22:10:00,11045785,7747313336
2016-06-13 22:15:00,10691774,7408612232
2016-06-13 22:20:00,12752897,9825114778
2016-06-13 22:25:00,11933609,8855479686
2016-06-13 22:30:00,10871774,7757014476
2016-06-13 22:35:00,10751974,7586520256
2016-06-13 22:40:00,10534921,7436358278
2016-06-13 22:45:00,10613920,7552712069
2016-06-13 22:50:00,9343158,5620045042
2016-06-13 22:55:00,11306061,8148398343
2016-06-13 23:00:00,10245708,7700441637
2016-06-13 23:05:00,12037772,8945397608
2016-06-13 23:10:00,10887943,7810275698
2016-06-13 23:15:00,12117176,9209934734
2016-06-13 23:20:00,11448862,8450111296
2016-06-13 23:25:00,12251987,9302009512
2016-06-13 23:30:00,12269226,9205171682
2016-06-13 23:35:00,11611618,8558397173
2016-06-13 23:40:00,11819711,8790806076
2016-06-13 23:45:00,11523955,8368231483
2016-06-13 23:50:00,11488970,8618841570
2016-06-13 23:55:00,11335332,8307461329
2016-06-14 00:00:00,10921482,7947510438
2016-06-14 00:05:00,12287717,9166295957
2016-06-14 00:10:00,10440210,7569219494
2016-06-14 00:15:00,20625729,8231286402
2016-06-14 00:20:00,23069112,8583196014
2016-06-14 00:25:00,10725930,8097375934
2016-06-14 00:30:00,10937119,8020882235
2016-06-14 00:35:00,10782287,8175310153
2016-06-14 00:40:00,9941542,7367319774
2016-06-14 00:45:00,10645399,7689095810
2016-06-14 00:50:00,9855548,7219897399
2016-06-14 00:55:00,9686153,7023999477
2016-06-14 01:00:00,10239996,7616072843
2016-06-14 01:05:00,10346268,7557769616
2016-06-14 01:10:00,9726388,6888231167
2016-06-14 01:15:00,9897153,7206677091
2016-06-14 01:20:00,10029139,7333967743
2016-06-14 01:25:00,9490051,6736093782
2016-06-14 01:30:00,10244543,7443710385
2016-06-14 01:35:00,8998490,6406332383
2016-06-14 01:40:00,9520927,6847348760
2016-06-14 01:45:00,9670919,7024294212
2016-06-14 01:50:00,9362208,6790280026
2016-06-14 01:55:00,9426278,6878957415
2016-06-14 02:00:00,8975947,6927884990
2016-06-14 02:05:00,12060801,8606459723
2016-06-14 02:10:00,11412001,8313210197
2016-06-14 02:15:00,11203336,8121352510
2016-06-14 02:20:00,11397960,8286936523
2016-06-14 02:25:00,11911481,8858576537
2016-06-14 02:30:00,11093659,7790133230
2016-06-14 02:35:00,11377929,8327439519
2016-06-14 02:40:00,9610399,5846996216
2016-06-14 02:45:00,10918943,7840739632
2016-06-14 02:50:00,11041935,8130093648
2016-06-14 02:55:00,11483518,8389210418
2016-06-14 03:00:00,10591296,7754533638
2016-06-14 03:05:00,10981460,8876917176
2016-06-14 03:10:00,10497833,8220059612
2016-06-14 03:15:00,8219974,6024951065
2016-06-14 03:20:00,7929341,5734784331
2016-06-14 03:25:00,8321595,6175052846
2016-06-14 03:30:00,8045291,5831046073
2016-06-14 03:35:00,7526032,5312474165
2016-06-14 03:40:00,7574761,5325055271
2016-06-14 03:45:00,7632410,5356759389
2016-06-14 03:50:00,7495980,5210471371
2016-06-14 03:55:00,7819457,5663328332
2016-06-14 04:00:00,7776571,5566238418
2016-06-14 04:05:00,8200171,5971065454
2016-06-14 04:10:00,11192404,7886027007
2016-06-14 04:15:00,9574327,6293550588
2016-06-14 04:20:00,9067832,6114299111
2016-06-14 04:25:00,7402622,5316245501
2016-06-14 04:30:00,7073234,5052025464
2016-06-14 04:35:00,6918978,4790701094
2016-06-14 04:40:00,7404323,5396494098
2016-06-14 04:45:00,7043464,4947617618
2016-06-14 04:50:00,7751329,5672528986
2016-06-14 04:55:00,6959590,4884522498
2016-06-14 05:00:00,6711643,4554198813
2016-06-14 05:05:00,7935176,5692746470
2016-06-14 05:10:00,8633859,6493006673
2016-06-14 05:15:00,7423893,5127899465
2016-06-14 05:20:00,8246315,5758549090
2016-06-14 05:25:00,8472397,6069069567
2016-06-14 05:30:00,8040172,5696468599
2016-06-14 05:35:00,8028486,5557430747
2016-06-14 05:40:00,7316056,4944145916
2016-06-14 05:45:00,8000268,5600936040
2016-06-14 05:50:00,7792606,5400945709
2016-06-14 05:55:00,7979550,5684179600
2016-06-14 06:00:00,10002268,8195609073
2016-06-14 06:05:00,15761494,13131971291
2016-06-14 06:10:00,10980235,8121340450
2016-06-14 06:15:00,9834063,7595782294
2016-06-14 06:20:00,12320920,8998880498
2016-06-14 06:25:00,10065905,7146698212
2016-06-14 06:30:00,8960611,6380987137
2016-06-14 06:35:00,8070115,5643622207
2016-06-14 06:40:00,7875042,5420705840
2016-06-14 06:45:00,7083247,5077525078
2016-06-14 06:50:00,7666866,5344078657
2016-06-14 06:55:00,6454132,3508242760
2016-06-14 07:00:00,7482599,5343138440
2016-06-14 07:05:00,8328557,5925144500
2016-06-14 07:10:00,7986634,5520613792
2016-06-14 07:15:00,8875539,6682060016
2016-06-14 07:20:00,8664820,6132220482
2016-06-14 07:25:00,9389909,6917911726
2016-06-14 07:30:00,10015331,7510569670
2016-06-14 07:35:00,8575110,5964086195
2016-06-14 07:40:00,8683663,6269208125
2016-06-14 07:45:00,7490423,5203841832
2016-06-14 07:50:00,9397231,7386524773
2016-06-14 07:55:00,8299146,6018295787
2016-06-14 08:00:00,9060617,6634139281
2016-06-14 08:05:00,11023551,8324710120
2016-06-14 08:10:00,10237464,7124208767
2016-06-14 08:15:00,8787682,6085625567
2016-06-14 08:20:00,9306103,6787582934
2016-06-14 08:25:00,8908208,6271602906
2016-06-14 08:30:00,9650987,6834138358
2016-06-14 08:35:00,9279963,6585203079
2016-06-14 08:40:00,9728374,6989442718
2016-06-14 08:45:00,10237476,7232203365
2016-06-14 08:50:00,10665765,7539791976
2016-06-14 08:55:00,10757354,7724897277
2016-06-14 09:00:00,11873618,8621577803
2016-06-14 09:05:00,12203328,9084639396
2016-06-14 09:10:00,12504346,9748460048
2016-06-14 09:15:00,12579291,9380657318
2016-06-14 09:20:00,11845037,8632176126
2016-06-14 09:25:00,12426610,9029350277
2016-06-14 09:30:00,12855109,9202982106
2016-06-14 09:35:00,11954779,8612585351
2016-06-14 09:40:00,12272495,8739144006
2016-06-14 09:45:00,13393476,9581977730
2016-06-14 09:50:00,15785304,12508335816
2016-06-14 09:55:00,15485950,12544666655
2016-06-14 10:00:00,14875571,11156922238
2016-06-14 10:05:00,12441660,9178222839
2016-06-14 10:10:00,13920378,9634825312
2016-06-14 10:15:00,13382288,9021720608
2016-06-14 10:20:00,13049727,8988863146
2016-06-14 10:25:00,13421358,9424420173
2016-06-14 10:30:00,12944124,8978906237
2016-06-14 10:35:00,10962819,6499634825
2016-06-14 10:40:00,12716124,8750760402
2016-06-14 10:45:00,12020359,7964806993
2016-06-14 10:50:00,13118171,9209532599
2016-06-14 10:55:00,13217603,9351495952
2016-06-14 11:00:00,13668169,10224945258
2016-06-14 11:05:00,13768461,9839765673
2016-06-14 11:10:00,11685580,7803456189
2016-06-14 11:15:00,12852718,8876997999
2016-06-14 11:20:00,11435055,7348123732
2016-06-14 11:25:00,13169443,9334883999
2016-06-14 11:30:00,14101264,9866783514
2016-06-14 11:35:00,13173214,9343769968
2016-06-14 11:40:00,14064463,9731288766
2016-06-14 11:45:00,13473602,9335725579
2016-06-14 11:50:00,14195699,9723439689
2016-06-14 11:55:00,14030104,10103395842
2016-06-14 12:00:00,12662619,8936448809
2016-06-14 12:05:00,13351807,9361381546
2016-06-14 12:10:00,14692839,10528520363
2016-06-14 12:15:00,14441982,10265435661
2016-06-14 12:20:00,13998632,9917699383
2016-06-14 12:25:00,13621511,9429849352
2016-06-14 12:30:00,13473045,9616280488
2016-06-14 12:35:00,13552846,9416371648
2016-06-14 12:40:00,13985181,10125884421
2016-06-14 12:45:00,13785599,9820039670
2016-06-14 12:50:00,15311331,11944083804
2016-06-14 12:55:00,12868698,9361095936
2016-06-14 13:00:00,14522363,10402034458
2016-06-14 13:05:00,15489926,11160930041
2016-06-14 13:10:00,12298415,7609014902
2016-06-14 13:15:00,13553655,9366115514
2016-06-14 13:20:00,14244056,10328281306
2016-06-14 13:25:00,14992916,10753478837
2016-06-14 13:30:00,13438953,9486830074
2016-06-14 13:35:00,13096087,9210806097
2016-06-14 13:40:00,14679375,10557615036
2016-06-14 13:45:00,13687203,9997105162
2016-06-14 13:50:00,13596969,9716763173
2016-06-14 13:55:00,15637972,11405283875
2016-06-14 14:00:00,14099797,10005499438
2016-06-14 14:05:00,12795603,8813148346
2016-06-14 14:10:00,13127643,9321254148
2016-06-14 14:15:00,11908864,8351946211
2016-06-14 14:20:00,11996250,8487575442
2016-06-14 14:25:00,11389333,7905758680
2016-06-14 14:30:00,11164777,7653634807
2016-06-14 14:35:00,11473193,8229322078
2016-06-14 14:40:00,12040977,8845808914
2016-06-14 14:45:00,11156984,7720365403
2016-06-14 14:50:00,10953429,7663698271
2016-06-14 14:55:00,10806662,7427242025
2016-06-14 15:00:00,11036377,7806602338
2016-06-14 15:05:00,11387001,8152316383
2016-06-14 15:10:00,11168020,7931690205
2016-06-14 15:15:00,10362340,7351540712
2016-06-14 15:20:00,10752214,7520698627
2016-06-14 15:25:00,10836473,7940958106
2016-06-14 15:30:00,9772933,7061883631
2016-06-14 15:35:00,10258548,7145848860
2016-06-14 15:40:00,10315761,6986525392
2016-06-14 15:45:00,11150046,7682182201
2016-06-14 15:50:00,10802407,7360147420
2016-06-14 15:55:00,10949042,7331120337
2016-06-14 16:00:00,12006110,8400006263
2016-06-14 16:05:00,12122861,8311454451
2016-06-14 16:10:00,11653232,8368041554
2016-06-14 16:15:00,12667136,8746376139
2016-06-14 16:20:00,11882816,8295910164
2016-06-14 16:25:00,55579525,7411216011
2016-06-14 16:30:00,41270773,9623576959
2016-06-14 16:35:00,88676163,11971397287
2016-06-14 16:40:00,13106938,8963585776
2016-06-14 16:45:00,13366317,9328874433
2016-06-14 16:50:00,13452174,9591863124
2016-06-14 16:55:00,13938631,9913741141
2016-06-14 17:00:00,14840664,10789228675
2016-06-14 17:05:00,15071267,11286883845
2016-06-14 17:10:00,15236453,11145180193
2016-06-14 17:15:00,13703953,9782290345
2016-06-14 17:20:00,13965743,10171465521
2016-06-14 17:25:00,12797860,9064586456
2016-06-14 17:30:00,14483653,10228441449
2016-06-14 17:35:00,15081003,10866333904
2016-06-14 17:40:00,15265829,10960050586
2016-06-14 17:45:00,14527610,10569684757
2016-06-14 17:50:00,14286509,10049560452
2016-06-14 17:55:00,14441902,10219141921
2016-06-14 18:00:00,13700309,9555556590
2016-06-14 18:05:00,14706321,10331782572
2016-06-14 18:10:00,14691538,10545750009
2016-06-14 18:15:00,13571337,9493350120
2016-06-14 18:20:00,11552909,7005589200
2016-06-14 18:25:00,12597043,9132485087
